"","zipcode","total_population"
"31721","96086","268"
"31722","96087","494"
"31723","96088","3635"
"31724","96090","354"
"31725","96091","511"
"31726","96092","407"
"31727","96093","3005"
"31728","96094","5179"
"31729","96096","562"
"31730","96097","7536"
"31731","96101","4142"
"31732","96103","1350"
"31733","96104","546"
"31734","96105","415"
"31735","96106","390"
"31736","96107","1044"
"31737","96108","94"
"31738","96109","848"
"31739","96110","123"
"31740","96111","115"
"31741","96112","161"
"31742","96113","776"
"31743","96114","2812"
"31744","96115","111"
"31745","96116","184"
"31746","96117","337"
"31747","96118","1299"
"31748","96119","74"
"31749","96120","754"
"31750","96121","309"
"31751","96122","3033"
"31752","96123","26"
"31753","96124","239"
"31754","96125","186"
"31755","96126","161"
"31756","96128","605"
"31757","96129","217"
"31758","96130","11676"
"31759","96132","85"
"31760","96133","90"
"31761","96134","2093"
"31762","96135","93"
"31763","96136","69"
"31764","96137","2600"
"31765","96140","791"
"31766","96141","499"
"31767","96142","725"
"31768","96143","3067"
"31769","96145","1912"
"31770","96146","762"
"31771","96148","601"
"31772","96150","20637"
"31773","96155","6"
"31774","96161","14018"
"31775","96701","32655"
"31776","96703","1933"
"31777","96704","5115"
"31778","96705","2034"
"31779","96706","55518"
"31780","96707","33749"
"31781","96708","7495"
"31782","96710","506"
"31783","96712","5328"
"31784","96713","1527"
"31785","96714","988"
"31786","96716","2358"
"31787","96717","4491"
"31788","96719","1377"
"31789","96720","34598"
"31790","96722","1746"
"31791","96725","2723"
"31792","96726","531"
"31793","96727","4001"
"31794","96728","485"
"31795","96729","1162"
"31796","96730","1294"
"31797","96731","2865"
"31798","96732","20209"
"31799","96734","40148"
"31800","96737","3269"
"31801","96738","5257"
"31802","96740","25097"
"31803","96741","4929"
"31804","96742","26"
"31805","96743","9810"
"31806","96744","46248"
"31807","96746","14401"
"31808","96747","656"
"31809","96748","3672"
"31810","96749","13905"
"31811","96750","2933"
"31812","96751","130"
"31813","96752","3080"
"31814","96753","19170"
"31815","96754","3139"
"31816","96755","2920"
"31817","96756","4055"
"31818","96757","652"
"31819","96759","420"
"31820","96760","2335"
"31821","96761","16324"
"31822","96762","3858"
"31823","96763","2604"
"31824","96764","650"
"31825","96765","451"
"31826","96766","11589"
"31827","96768","13996"
"31828","96769","398"
"31829","96770","587"
"31830","96771","6524"
"31831","96772","1853"
"31832","96773","157"
"31833","96774","300"
"31834","96776","1233"
"31835","96777","1223"
"31836","96778","10792"
"31837","96779","2212"
"31838","96780","480"
"31839","96781","1384"
"31840","96782","32357"
"31841","96783","1686"
"31842","96785","1848"
"31843","96786","35240"
"31844","96789","47991"
"31845","96790","6358"
"31846","96791","6253"
"31847","96792","40710"
"31848","96793","23457"
"31849","96795","8722"
"31850","96796","1491"
"31851","96797","60901"
"31852","96813","15303"
"31853","96814","11574"
"31854","96815","17307"
"31855","96816","38068"
"31856","96817","42148"
"31857","96818","44256"
"31858","96819","39988"
"31859","96821","16962"
"31860","96822","28480"
"31861","96825","26174"
"31862","96826","19342"
"31863","96850","0"
"31864","96853","0"
"31865","96857","0"
"31866","96859","0"
"31867","96860","2"
"31868","96863","0"
"31869","97001","77"
"31870","97002","4771"
"31871","97004","3760"
"31872","97005","17507"
"31873","97006","49242"
"31874","97007","55247"
"31875","97008","22000"
"31876","97009","6642"
"31877","97011","439"
"31878","97013","19477"
"31879","97014","1013"
"31880","97015","15388"
"31881","97016","4958"
"31882","97017","2555"
"31883","97018","1650"
"31884","97019","2635"
"31885","97020","690"
"31886","97021","901"
"31887","97022","3158"
"31888","97023","7977"
"31889","97024","7925"
"31890","97026","3379"
"31891","97027","9580"
"31892","97028","131"
"31893","97029","231"
"31894","97030","27273"
"31895","97031","14762"
"31896","97032","4419"
"31897","97033","52"
"31898","97034","15722"
"31899","97035","18289"
"31900","97037","631"
"31901","97038","12819"
"31902","97039","368"
"31903","97040","954"
"31904","97041","2099"
"31905","97042","2526"
"31906","97045","42147"
"31907","97048","5493"
"31908","97049","1424"
"31909","97050","210"
"31910","97051","12687"
"31911","97053","2808"
"31912","97054","1326"
"31913","97055","14523"
"31914","97056","9327"
"31915","97057","28"
"31916","97058","15342"
"31917","97060","17626"
"31918","97062","22382"
"31919","97063","808"
"31920","97064","2885"
"31921","97065","536"
"31922","97067","1602"
"31923","97068","24401"
"31924","97070","14952"
"31925","97071","24039"
"31926","97080","34378"
"31927","97086","21837"
"31928","97089","10629"
"31929","97101","3278"
"31930","97102","146"
"31931","97103","12378"
"31932","97106","4068"
"31933","97107","1181"
"31934","97108","393"
"31935","97109","505"
"31936","97110","842"
"31937","97111","2707"
"31938","97112","1529"
"31939","97113","12353"
"31940","97114","4143"
"31941","97115","3587"
"31942","97116","18711"
"31943","97117","593"
"31944","97118","541"
"31945","97119","3838"
"31946","97121","1120"
"31947","97122","376"
"31948","97123","36586"
"31949","97124","38400"
"31950","97125","137"
"31951","97127","3230"
"31952","97128","27818"
"31953","97130","516"
"31954","97131","1869"
"31955","97132","22367"
"31956","97133","3375"
"31957","97134","118"
"31958","97135","638"
"31959","97136","1283"
"31960","97137","1111"
"31961","97138","7252"
"31962","97140","20758"
"31963","97141","10211"
"31964","97144","145"
"31965","97145","307"
"31966","97146","4531"
"31967","97147","231"
"31968","97148","2984"
"31969","97149","467"
"31970","97201","5688"
"31971","97202","22716"
"31972","97203","20592"
"31973","97204","66"
"31974","97205","2042"
"31975","97206","32130"
"31976","97208","0"
"31977","97209","3952"
"31978","97210","5138"
"31979","97211","18867"
"31980","97212","16631"
"31981","97213","19360"
"31982","97214","10255"
"31983","97215","10388"
"31984","97216","11235"
"31985","97217","19564"
"31986","97218","10278"
"31987","97219","27273"
"31988","97220","20151"
"31989","97221","8992"
"31990","97222","25312"
"31991","97223","36596"
"31992","97224","24081"
"31993","97225","16840"
"31994","97227","1844"
"31995","97229","49965"
"31996","97230","29534"
"31997","97231","3245"
"31998","97232","5211"
"31999","97233","30977"
"32000","97236","29604"
"32001","97239","8428"
"32002","97266","25438"
"32003","97267","24311"
"32004","97301","36275"
"32005","97302","28049"
"32006","97303","31640"
"32007","97304","23448"
"32008","97305","33015"
"32009","97306","22274"
"32010","97317","18198"
"32011","97321","20269"
"32012","97322","26145"
"32013","97324","884"
"32014","97325","5771"
"32015","97326","757"
"32016","97327","2397"
"32017","97329","64"
"32018","97330","25360"
"32019","97331","0"
"32020","97333","12441"
"32021","97338","16530"
"32022","97341","1628"
"32023","97342","170"
"32024","97343","360"
"32025","97344","881"
"32026","97345","457"
"32027","97346","675"
"32028","97347","1510"
"32029","97348","1430"
"32030","97350","128"
"32031","97351","8447"
"32032","97352","4854"
"32033","97355","23095"
"32034","97357","201"
"32035","97358","2155"
"32036","97360","1807"
"32037","97361","6919"
"32038","97362","3346"
"32039","97364","346"
"32040","97365","7528"
"32041","97366","1083"
"32042","97367","6491"
"32043","97368","2624"
"32044","97369","145"
"32045","97370","6926"
"32046","97371","625"
"32047","97373","0"
"32048","97374","4525"
"32049","97375","1063"
"32050","97376","967"
"32051","97377","736"
"32052","97378","5559"
"32053","97380","2008"
"32054","97381","12557"
"32055","97383","8086"
"32056","97384","16"
"32057","97385","2538"
"32058","97386","11015"
"32059","97388","668"
"32060","97389","1412"
"32061","97390","388"
"32062","97391","4297"
"32063","97392","4478"
"32064","97394","3378"
"32065","97396","2578"
"32066","97401","19128"
"32067","97402","34726"
"32068","97403","4231"
"32069","97404","25527"
"32070","97405","31260"
"32071","97406","76"
"32072","97408","9408"
"32073","97410","601"
"32074","97411","4922"
"32075","97412","408"
"32076","97413","650"
"32077","97414","209"
"32078","97415","10661"
"32079","97416","778"
"32080","97417","1744"
"32081","97419","850"
"32082","97420","20163"
"32083","97423","5358"
"32084","97424","13967"
"32085","97426","8004"
"32086","97429","569"
"32087","97430","265"
"32088","97431","1867"
"32089","97434","740"
"32090","97435","1893"
"32091","97436","675"
"32092","97437","2137"
"32093","97438","961"
"32094","97439","10520"
"32095","97441","177"
"32096","97442","1800"
"32097","97443","1640"
"32098","97444","3743"
"32099","97446","4163"
"32100","97447","612"
"32101","97448","9763"
"32102","97449","1405"
"32103","97450","511"
"32104","97451","330"
"32105","97452","1179"
"32106","97453","698"
"32107","97454","1070"
"32108","97455","2123"
"32109","97456","2472"
"32110","97457","8185"
"32111","97458","3736"
"32112","97459","10498"
"32113","97461","551"
"32114","97462","3202"
"32115","97463","2938"
"32116","97465","1455"
"32117","97466","576"
"32118","97467","3986"
"32119","97469","2059"
"32120","97470","14421"
"32121","97471","23339"
"32122","97473","250"
"32123","97476","165"
"32124","97477","26527"
"32125","97478","29838"
"32126","97479","7643"
"32127","97480","279"
"32128","97481","552"
"32129","97484","165"
"32130","97486","578"
"32131","97487","6917"
"32132","97488","796"
"32133","97489","685"
"32134","97490","261"
"32135","97492","467"
"32136","97493","254"
"32137","97494","37"
"32138","97495","1186"
"32139","97496","6092"
"32140","97497","1111"
"32141","97498","1016"
"32142","97499","1543"
"32143","97501","32069"
"32144","97502","22961"
"32145","97503","8471"
"32146","97504","34011"
"32147","97520","15234"
"32148","97522","521"
"32149","97523","4706"
"32150","97524","12242"
"32151","97525","3659"
"32152","97526","25526"
"32153","97527","26645"
"32154","97530","5476"
"32155","97531","377"
"32156","97532","1925"
"32157","97534","551"
"32158","97535","3662"
"32159","97536","772"
"32160","97537","5464"
"32161","97538","1584"
"32162","97539","2559"
"32163","97540","5774"
"32164","97541","1179"
"32165","97543","593"
"32166","97544","1698"
"32167","97601","16286"
"32168","97603","23650"
"32169","97604","18"
"32170","97620","73"
"32171","97621","216"
"32172","97622","411"
"32173","97623","1933"
"32174","97624","2759"
"32175","97625","164"
"32176","97626","56"
"32177","97627","632"
"32178","97630","3716"
"32179","97632","1253"
"32180","97633","1154"
"32181","97634","176"
"32182","97635","209"
"32183","97636","302"
"32184","97637","53"
"32185","97638","399"
"32186","97639","415"
"32187","97640","70"
"32188","97641","1000"
"32189","97701","44271"
"32190","97702","32518"
"32191","97707","4774"
"32192","97710","92"
"32193","97711","48"
"32194","97712","34"
"32195","97720","3468"
"32196","97721","224"
"32197","97722","85"
"32198","97730","205"
"32199","97731","198"
"32200","97732","115"
"32201","97733","562"
"32202","97734","2428"
"32203","97735","133"
"32204","97736","62"
"32205","97737","357"
"32206","97738","1536"
"32207","97739","8833"
"32208","97741","9150"
"32209","97750","304"
"32210","97751","104"
"32211","97752","28"
"32212","97753","1772"
"32213","97754","15022"
"32214","97756","27052"
"32215","97758","88"
"32216","97759","5244"
"32217","97760","5681"
"32218","97761","3447"
"32219","97801","15291"
"32220","97810","683"
"32221","97812","649"
"32222","97813","1105"
"32223","97814","9423"
"32224","97817","30"
"32225","97818","3645"
"32226","97819","19"
"32227","97820","883"
"32228","97823","682"
"32229","97824","1442"
"32230","97825","187"
"32231","97826","893"
"32232","97827","2176"
"32233","97828","2430"
"32234","97830","544"
"32235","97833","740"
"32236","97834","733"
"32237","97835","308"
"32238","97836","1603"
"32239","97837","72"
"32240","97838","21103"
"32241","97839","412"
"32242","97840","74"
"32243","97841","421"
"32244","97842","119"
"32245","97843","539"
"32246","97844","3309"
"32247","97845","2007"
"32248","97846","1435"
"32249","97848","169"
"32250","97850","12236"
"32251","97856","287"
"32252","97857","374"
"32253","97859","93"
"32254","97862","9692"
"32255","97864","220"
"32256","97865","933"
"32257","97867","644"
"32258","97868","1650"
"32259","97869","885"
"32260","97870","421"
"32261","97873","178"
"32262","97874","287"
"32263","97875","2227"
"32264","97876","727"
"32265","97877","201"
"32266","97880","188"
"32267","97882","5044"
"32268","97883","2070"
"32269","97884","121"
"32270","97885","1108"
"32271","97886","934"
"32272","97901","601"
"32273","97903","86"
"32274","97904","150"
"32275","97905","107"
"32276","97906","211"
"32277","97907","405"
"32278","97908","39"
"32279","97909","47"
"32280","97910","512"
"32281","97911","86"
"32282","97913","4726"
"32283","97914","12955"
"32284","97918","3815"
"32285","97920","53"
"32286","98001","27331"
"32287","98002","23432"
"32288","98003","33496"
"32289","98004","19977"
"32290","98005","13369"
"32291","98006","31765"
"32292","98007","18356"
"32293","98008","19621"
"32294","98010","4322"
"32295","98011","22770"
"32296","98012","42385"
"32297","98014","5863"
"32298","98019","9490"
"32299","98020","14253"
"32300","98021","22437"
"32301","98022","17099"
"32302","98023","39748"
"32303","98024","4888"
"32304","98026","28376"
"32305","98027","21105"
"32306","98028","16517"
"32307","98029","20350"
"32308","98030","27207"
"32309","98031","30958"
"32310","98032","24137"
"32311","98033","25115"
"32312","98034","29897"
"32313","98036","28071"
"32314","98037","21027"
"32315","98038","27658"
"32316","98039","2712"
"32317","98040","19378"
"32318","98042","38058"
"32319","98043","14903"
"32320","98045","11657"
"32321","98047","5088"
"32322","98050","291"
"32323","98051","2774"
"32324","98052","45402"
"32325","98053","16487"
"32326","98055","16481"
"32327","98056","24706"
"32328","98057","6479"
"32329","98058","35249"
"32330","98059","29384"
"32331","98065","11270"
"32332","98068","247"
"32333","98070","8043"
"32334","98072","18932"
"32335","98074","23772"
"32336","98075","19289"
"32337","98077","12500"
"32338","98087","23016"
"32339","98092","32928"
"32340","98101","2695"
"32341","98102","6331"
"32342","98103","24095"
"32343","98104","3778"
"32344","98105","15911"
"32345","98106","16727"
"32346","98107","10646"
"32347","98108","17135"
"32348","98109","8146"
"32349","98110","19065"
"32350","98112","12931"
"32351","98115","30901"
"32352","98116","14140"
"32353","98117","22112"
"32354","98118","33143"
"32355","98119","9259"
"32356","98121","3200"
"32357","98122","12441"
"32358","98125","23822"
"32359","98126","14061"
"32360","98133","28326"
"32361","98134","105"
"32362","98136","10007"
"32363","98144","17406"
"32364","98146","19954"
"32365","98148","7260"
"32366","98154","0"
"32367","98155","24710"
"32368","98158","0"
"32369","98164","63"
"32370","98166","15933"
"32371","98168","25997"
"32372","98174","0"
"32373","98177","15331"
